postcode,urban_code,grade
CF642JQ,C1,6
CF642JR,C1,5
CF642JS,C1,5
CF642JT,C1,5
CF642JU,C1,5
CF642JW,C1,5
CF642JX,C1,5
CF642JY,C1,5
CF642JZ,C1,5
CF642LA,C1,5
CF642LB,C1,1
CF642LD,C1,4
CF642LE,C1,4
CF642LF,C1,4
CF642LG,C1,4
CF642LH,C1,4
CF642LJ,C1,4
CF642LL,C1,7
CF642LN,C1,7
CF642LP,C1,6
CF642LR,C1,7
CF642LS,C1,6
CF642LT,C1,7
CF642LU,C1,7
CF642LW,C1,7
CF642LX,C1,7
CF642LY,C1,6
CF642LZ,C1,7
CF642NA,C1,6
CF642NB,C1,6
CF642ND,C1,1
CF642NE,C1,7
CF642NF,C1,6
CF642NG,C1,2
CF642NH,C1,2
CF642NJ,C1,1
CF642NL,C1,1
CF642NN,C1,6
CF642NP,C1,6
CF642NQ,C1,6
CF642NR,C1,6
CF642NS,C1,6
CF642NT,C1,6
CF642NU,C1,6
CF642NW,C1,6
CF642NY,C1,6
CF642NZ,C1,6
CF642PA,C1,6
CF642PB,C1,6
CF642PD,C1,6
CF642PE,C1,7
CF642PF,C1,7
CF642PG,C1,7
CF642PH,C1,7
CF642PJ,C1,7
CF642PL,C1,6
CF642PN,C1,6
CF642PQ,C1,7
CF642PR,C1,6
CF642PS,C1,6
CF642PT,C1,7
CF642PU,C1,6
CF642PW,C1,6
CF642PX,C1,6
CF642PY,C1,6
CF642PZ,C1,6
CF642QA,C1,7
CF642QB,C1,6
CF642QD,C1,7
CF642QE,C1,6
CF642QF,C1,6
CF642QG,C1,7
CF642QH,C1,5
CF642QJ,C1,6
CF642QL,C1,5
CF642QN,C1,6
CF642QP,C1,5
CF642QQ,C1,6
CF642QR,C1,5
CF642QS,C1,6
CF642QT,C1,5
CF642QU,C1,5
CF642QW,C1,6
CF642QX,C1,6
CF642QY,C1,6
CF642QZ,C1,6
CF642RA,C1,6
CF642RB,C1,6
CF642RD,C1,6
CF642RE,C1,6
CF642RF,C1,6
CF642RG,C1,5
CF642RH,C1,6
CF642RJ,C1,6
CF642RL,C1,3
CF642RN,C1,4
CF642RP,C1,5
CF642RQ,C1,5
CF642RR,C1,3
CF642RS,C1,3
CF642RT,C1,4
CF642RU,C1,4
CF642RW,C1,5
CF642RX,C1,5
CF642RY,C1,4
CF642RZ,C1,5
CF642SA,C1,5
CF642SB,C1,4
CF642SD,C1,4
CF642SE,C1,5
CF642SF,C1,6
CF642SG,C1,4
CF642SH,C1,4
CF642SL,C1,3
CF642SN,C1,3
CF642SP,C1,2
CF642SQ,C1,3
CF642SR,C1,3
CF642SS,C1,3
CF642ST,C1,4
CF642SU,C1,3
CF642SW,C1,4
CF642SX,C1,4
CF642SY,C1,5
CF642SZ,C1,4
CF642TA,C1,4
CF642TB,C1,4
CF642TD,C1,4
CF642TE,C1,4
CF642TF,C1,4
CF642TG,C1,5
CF642TH,C1,5
CF642TJ,C1,5
CF642TL,C1,5
CF642TN,C1,2
CF642TP,C1,4
CF642TQ,C1,4
CF642TR,C1,5
CF642TS,C1,2
CF642TT,C1,1
CF642TU,C1,4
CF642TW,C1,2
CF642TX,C1,2
CF642TY,C1,2
CF642TZ,C1,3
CF642UA,C1,3
CF642UB,C1,2
CF642UD,C1,4
CF642UE,C1,5
CF642UW,C1,2
CF642UX,C1,3
CF642UY,C1,4
CF642UZ,C1,2
CF642WA,C1,3
CF642WB,C1,4
CF642WD,C1,4
CF642WE,C1,4
CF642WF,C1,4
CF642WG,C1,5
CF642WH,C1,4
CF642WJ,C1,4
CF642WL,C1,5
CF642WN,C1,5
CF642WP,C1,5
CF642WQ,C1,5
CF642WR,C1,5
CF642WT,C1,5
CF642XL,C1,3
CF642XP,C1,5
CF642XQ,C1,2
CF642XS,C1,2
CF642XW,C1,7
CF642XX,C1,7
CF642YA,C1,1
CF642YE,C1,1
CF642YG,C1,1
CF642YT,C1,1
CF642YU,C1,1
CF642ZA,C1,1
CF643AN,C1,1
CF643AR,C1,2
CF643AS,C1,2
CF643AT,C1,2
CF643AU,C1,2
CF643AW,C1,2
CF643AX,C1,1
CF643AY,C1,1
CF643BA,C1,3
CF643BB,C1,2
CF643BD,C1,1
CF643BE,C1,2
CF643BG,C1,3
CF643BH,C1,2
CF643BJ,C1,2
CF643BL,C1,4
CF643BN,C1,3
CF643DA,C1,1
CF643DB,C1,2
CF643DD,C1,3
CF643DE,C1,3
CF643DH,C1,1
CF643DJ,C1,3
CF643DQ,C1,1
CF643DR,C1,4
CF643DS,C1,3
CF643DT,C1,2
CF643DU,C1,3
CF643DW,C1,2
CF643DX,C1,1
CF643DY,C1,4
CF643DZ,C1,3
CF643EA,C1,1
CF643EB,C1,1
CF643ED,C1,1
CF643EE,C1,1
CF643EF,C1,2
CF643EG,C1,1
CF643EH,C1,1
CF643EJ,C1,2
CF643EL,C1,2
CF643EN,C1,1
CF643EP,C1,1
CF643EQ,C1,2
CF643ER,C1,2
CF643ET,C1,2
CF643EU,C1,1
CF643FY,C1,5
CF643FZ,C1,5
CF643GD,C1,4
CF643HA,C1,2
CF643HB,C1,3
CF643HD,C1,4
CF643HE,C1,1
CF643HF,C1,2
CF643HG,C1,3
CF643HH,C1,4
CF643HJ,C1,3
CF643HL,C1,2
CF643HN,C1,2
CF643HP,C1,2
CF643HQ,C1,3
CF643HR,C1,5
CF643HS,C1,5
CF643HT,C1,5
CF643HU,C1,6
CF643HW,C1,3
CF643HX,C1,2
CF643HY,C1,3
CF643HZ,C1,4
CF643JA,C1,3
CF643JB,C1,3
CF643JD,C1,3
CF643JE,C1,3
CF643JF,C1,4
CF643JG,C1,4
CF643JH,C1,4
CF643JJ,C1,4
CF643JL,C1,3
CF643JN,C1,4
CF643JP,C1,4
CF643JQ,C1,4
CF643JR,C1,4
CF643JS,C1,4
CF643JT,C1,4
CF643JU,C1,3
CF643JW,C1,5
CF643JX,C1,4
CF643JY,C1,5
CF643JZ,C1,4
CF643LA,C1,2
CF643LB,C1,5
CF643LJ,C1,2
CF643LL,C1,4
CF643LN,C1,4
CF643LP,C1,3
CF643LQ,C1,2
CF643LR,C1,2
CF643LS,C1,3
CF643LU,C1,5
CF643LX,C1,5
CF643LY,C1,5
CF643LZ,C1,5
CF643NA,C1,4
CF643NB,C1,5
CF643ND,C1,5
CF643NE,C1,5
CF643NF,C1,5
CF643NG,C1,5
CF643NH,C1,5
CF643NJ,C1,5
CF643NL,C1,5
CF643NN,C1,5
CF643NP,C1,5
CF643NQ,C1,5
CF643NR,C1,1
CF643NS,C1,2
CF643NT,C1,6
CF643NU,C1,5
CF643NW,C1,5
CF643NX,C1,5
CF643NY,C1,5
CF643NZ,C1,5
CF643PA,C1,5
CF643PB,C1,5
CF643PD,C1,4
CF643PE,C1,5
CF643PF,C1,5
CF643PG,C1,5
CF643PH,C1,5
CF643PJ,C1,6
CF643PL,C1,5
CF643PN,C1,5
CF643PP,C1,5
CF643PQ,C1,5
CF643PR,C1,5
CF643PS,C1,5
CF643PT,C1,6
CF643PU,C1,5
CF643PW,C1,5
CF643PX,C1,5
CF643PY,C1,5
CF643PZ,C1,5
CF643QE,C1,6
CF643QF,C1,5
CF643QG,C1,5
CF643QH,C1,5
CF643QJ,C1,6
CF643QL,C1,6
CF643QN,C1,6
CF643QP,C1,6
CF643QQ,C1,6
CF643QR,C1,6
CF643QS,C1,6
CF643QT,C1,6
CF643QU,C1,6
CF643QW,C1,6
CF643QX,C1,6
CF643QY,C1,6
CF643QZ,C1,6
CF643RA,C1,6
CF643RB,C1,6
CF643RD,C1,6
CF643RE,C1,6
CF643RF,C1,5
CF643RG,C1,6
CF643RH,C1,6
CF643RJ,C1,6
CF643RL,C1,6
CF643RN,C1,6
CF643RP,C1,6
CF643RQ,C1,6
CF643RR,C1,6
CF643TP,C1,1
CF643UD,C1,4
CF643UE,C1,3
CF643UF,C1,2
CF643UG,C1,3
CF643UH,C1,3
CF643UJ,C1,4
CF643UL,C1,4
CF643UN,C1,4
CF643UP,C1,3
CF643UQ,C1,3
CF643US,C1,3
CF643UT,C1,4
CF643UU,C1,5
CF643UW,C1,4
CF643WG,C1,1
CF643WS,C1,4
CF643WX,C1,4
CF643XE,C1,3
CF643YR,C1,2
CF643YT,C1,1
CF644AA,C1,2
CF644AB,C1,2
CF644AD,C1,2
CF644AE,C1,2
CF644AF,C1,3
CF644AG,C1,3
CF644AH,C1,3
CF644AJ,C1,3
CF644AL,C1,3
CF644AN,C1,3
CF644AP,C1,3
CF644AQ,C1,4
CF644AR,C1,4
CF644AS,C1,4
CF644AT,C1,5
CF644AU,C1,2
CF644AW,C1,1
CF644AX,C1,1
CF644AY,C1,4
CF644AZ,C1,3
CF644BA,C1,4
CF644BD,C1,1
CF644BE,C1,7
CF644BF,C1,2
CF644BG,C1,3
CF644BH,C1,5
CF644BJ,C1,3
CF644BR,C1,2
CF644BS,C1,3
CF644BT,C1,3
CF644BU,C1,2
CF644BW,C1,2
CF644BX,C1,2
CF644BY,C1,3
CF644BZ,C1,2
CF644DA,C1,2
CF644DB,C1,2
CF644DD,C1,2
CF644DE,C1,2
CF644DF,C1,2
CF644DG,C1,3
CF644DH,C1,1
CF644DJ,C1,1
CF644DL,C1,3
CF644DN,C1,3
CF644DP,C1,3
CF644DQ,C1,2
CF644DR,C1,2
CF644DS,C1,2
CF644DT,C1,2
CF644DU,C1,4
CF644DW,C1,2
CF644HA,C1,6
CF644HB,C1,6
CF644HD,C1,7
CF644HE,E1,2
CF644HF,E1,2
CF644HG,C1,5
CF644HH,C1,3
CF644HJ,E1,1
CF644HL,E1,1
CF644HN,E1,2
CF644HP,E1,2
CF644HQ,E1,2
CF644HR,E1,1
CF644HS,C1,4
CF644HT,E1,1
CF644JJ,C1,3
CF644JL,C1,1
CF644JN,C1,2
CF644JP,C1,2
CF644JQ,C1,3
CF644JR,C1,2
CF644JS,C1,1
CF644JT,C1,1
CF644JU,C1,2
CF644JW,C1,3
CF644JX,C1,1
CF644JY,C1,3
CF644JZ,C1,2
CF644LA,C1,2
CF644LB,C1,2
CF644LD,C1,3
CF644LE,C1,3
CF644LF,C1,4
CF644LG,C1,4
CF644LH,C1,4
CF644LJ,C1,4
CF644LL,C1,4
CF644LN,C1,3
CF644LP,C1,3
CF644LQ,C1,3
CF644LR,C1,3
CF644NG,C1,1
CF644NH,C1,2
CF644NJ,C1,1
CF644NL,C1,1
CF644NN,C1,1
CF644NP,C1,2
CF644NQ,C1,2
CF644NR,C1,1
CF644NS,C1,1
CF644NT,C1,1
CF644NU,C1,1
CF644NW,C1,2
CF644NX,C1,3
CF644NY,C1,2
CF644NZ,C1,2
CF644PA,C1,1
CF644PB,C1,2
CF644PD,C1,2
CF644PE,C1,2
CF644PF,C1,3
CF644PG,C1,3
CF644PH,C1,2
CF644PJ,C1,3
CF644PL,C1,3
CF644PN,C1,2
CF644PP,C1,2
CF644PQ,C1,2
CF644PR,C1,2
CF644PS,C1,3
CF644PT,C1,3
CF644PU,C1,3
CF644PW,C1,3
CF644PX,C1,3
CF644PY,C1,3
CF644PZ,C1,3
CF644QJ,C1,1
CF644QL,C1,1
CF644QN,C1,1
CF644QP,C1,1
CF644QQ,C1,1
CF644QR,C1,1
CF644QS,C1,1
CF644QT,C1,1
CF644QU,C1,1
CF644QW,C1,1
CF644QX,C1,1
CF644QY,C1,1
CF644QZ,C1,1
CF644RA,C1,1
CF644RB,C1,1
CF644RD,C1,1
CF644RE,C1,2
CF644RF,C1,2
CF644RG,C1,2
CF644SA,C1,2
CF644TA,C1,1
CF644TB,C1,2
CF644TD,C1,1
CF644TE,C1,1
CF644TF,C1,1
CF644TG,C1,1
CF644TH,C1,1
CF644TJ,C1,2
CF644TL,C1,2
CF644TN,C1,2
CF644TP,C1,3
CF644TQ,C1,2
CF644TR,C1,4
CF644TS,C1,3
CF644TT,C1,3
CF644TU,C1,2
CF644TW,C1,2
CF644TX,C1,2
CF644TY,C1,1
CF644TZ,C1,1
CF644UA,C1,2
CF644UB,C1,2
CF644UD,C1,2
CF644UE,C1,3
CF644UF,C1,3
CF644UG,C1,3
CF644UH,C1,4
CF644UJ,C1,4
CF644UL,C1,3
CF644UN,C1,3
CF644UP,C1,1
CF644UQ,C1,2
CF644WY,C1,1
CF644XB,C1,1
CF644YA,C1,1
CF644YB,C1,2
CF644YF,C1,1
CF644YN,C1,1
CF644YP,C1,1
CF644YR,C1,1
CF644ZG,C1,1
CF644ZH,C1,1
CF644ZX,C1,1
CF645AJ,C1,3
CF645AX,C1,5
CF645AY,C1,5
CF645BJ,C1,4
CF645BL,C1,4
CF645BN,C1,4
CF645BP,C1,4
CF645BQ,C1,5
CF645BR,C1,5
CF645BS,C1,6
CF645BT,C1,6
CF645BU,C1,6
CF645BW,C1,6
CF645BX,C1,6
CF645BY,C1,6
CF645BZ,C1,6
CF645DF,C1,4
CF645DG,C1,5
CF645DL,C1,3
CF645DN,C1,4
CF645DP,C1,5
CF645DQ,C1,5
CF645ET,C1,3
CF645EU,C1,3
CF645EW,C1,3
CF645FA,C1,7
CF645FB,C1,7
CF645FD,C1,7
CF645FE,C1,7
CF645FF,C1,7
CF645FG,C1,7
CF645FH,C1,7
CF645FJ,C1,7
CF645FN,C1,7
CF645FS,C1,7
CF645FT,C1,7
CF645FU,C1,7
CF645FW,C1,7
CF645FX,C1,7
CF645GA,C1,7
CF645GB,C1,4
CF645HS,C1,4
CF645HT,C1,3
CF645HU,C1,3
CF645JW,C1,4
CF645JX,C1,4
CF645JY,C1,4
CF645LW,C1,1
CF645PZ,C1,3
CF645QA,C1,3
CF645QB,C1,2
CF645QD,C1,6
CF645QE,E1,2
CF645QF,E1,2
CF645QG,E1,2
CF645QH,E1,2
CF645RA,C1,2
CF645RE,C1,3
CF645RF,C1,6
CF645RG,C1,6
CF645RH,C1,5
CF645RJ,C1,5
CF645RL,C1,5
CF645RP,C1,6
CF645RQ,C1,7
CF645RR,C1,6
CF645RS,C1,6
CF645RT,C1,6
CF645RU,C1,6
CF645RW,C1,7
CF645RX,C1,6
CF645RY,C1,7
CF645RZ,C1,7
CF645SA,C1,1
CF645SB,C1,1
CF645SD,C1,1
CF645SE,C1,6
CF645SF,C1,6
CF645SH,C1,5
CF645SJ,C1,3
CF645SL,C1,2
CF645SN,C1,1
CF645SP,C1,1
CF645SQ,C1,1
CF645SR,C1,1
CF645SS,C1,1
CF645ST,C1,1
CF645SU,C1,3
CF645SW,C1,1
CF645SX,C1,1
CF645SY,C1,5
CF645SZ,C1,1
CF645TA,C1,1
CF645TB,C1,1
CF645TD,C1,4
CF645TE,C1,4
CF645TF,C1,5
CF645TG,C1,4
CF645TH,C1,3
CF645TJ,C1,4
CF645TL,C1,3
CF645TN,C1,3
CF645TP,C1,3
CF645TQ,C1,2
CF645TR,C1,2
CF645TS,C1,1
CF645TT,C1,2
CF645TU,C1,4
CF645TW,C1,4
CF645TX,C1,4
CF645TY,C1,5
CF645TZ,C1,3
CF645UB,C1,7
CF645UD,C1,4
CF645UE,C1,4
CF645UF,C1,3
CF645UG,F1,1
CF645UH,F1,1
CF645UJ,F1,1
CF645UL,F1,1
CF645UN,F1,1
CF645UP,C1,7
CF645UQ,C1,7
CF645UR,F1,1
CF645US,C1,3
CF645UT,C1,4
CF645UU,C1,3
CF645UW,C1,2
CF645UX,C1,3
CF645UY,C1,7
CF645UZ,C1,3
CF645XA,C1,4
CF645XH,C1,1
CF645XQ,F1,2
CF645XS,F1,1
CF645XU,C1,7
CF645XX,E1,1
CF645XY,C1,1
CF645XZ,C1,1
CF645YN,C1,1
CF645YU,C1,6
CF649AU,C1,1
CF649AW,C1,1
CF649BA,C1,1
CF649EE,C1,1
CF649EN,C1,1
CF649ET,C1,1
CF649EU,C1,1
CF649FG,C1,1
CF649FH,C1,1
CF649FJ,C1,1
CF649FL,C1,1
CF649FN,C1,1
CF649FP,C1,1
CF649FR,C1,1
CF649FT,C1,1
CF649FU,C1,1
CF649FW,C1,1
CF717AA,D1,2
CF717AB,D1,2
CF717AD,D1,2
CF717AE,D1,1
CF717AF,D1,1
CF717AG,D1,1
CF717AH,D1,1
CF717AJ,D1,1
CF717AL,D1,1
CF717AN,D1,2
CF717AP,D1,1
CF717AQ,D1,1
CF717AR,D1,1
CF717AS,D1,1
CF717AT,D1,2
CF717AU,D1,3
CF717AW,D1,3
CF717AX,D1,3
CF717AY,D1,3
CF717AZ,D1,3
CF717BA,D1,3
CF717BB,D1,1
CF717BD,D1,1
CF717BE,D1,1
CF717BF,E1,6
CF717BG,D1,2
CF717BH,D1,2
CF717BJ,D1,2
CF717BL,D1,2
CF717BN,D1,2
CF717BP,D1,3
CF717BQ,D1,3
CF717BR,D1,3
CF717BS,D1,3
CF717BT,D1,3
CF717BU,D1,2
CF717BW,D1,2
CF717BX,D1,2
CF717BY,D1,2
CF717DA,D1,1
CF717DB,D1,1
CF717DD,D1,1
CF717DE,D1,3
CF717DF,D1,1
CF717DG,D1,3
CF717DH,D1,3
CF717DJ,D1,3
CF717DL,D1,3
CF717DN,D1,3
CF717DP,E1,3
CF717DQ,E1,3
CF717DR,E1,3
CF717DT,E1,2
CF717DU,D1,5
CF717DW,D1,1
CF717DX,D1,1
CF717DY,D1,3
CF717DZ,D1,4
CF717EA,D1,4
CF717EB,D1,4
CF717ED,D1,3
CF717EE,D1,2
CF717EF,D1,2
CF717EG,D1,2
CF717EH,D1,5
CF717EJ,D1,4
CF717EL,D1,3
CF717EN,D1,4
CF717EP,D1,4
CF717EQ,D1,4
CF717ER,D1,3
CF717ES,D1,4
CF717ET,D1,4
CF717EU,D1,4
CF717EW,D1,2
CF717EX,D1,3
CF717EY,D1,3
CF717EZ,D1,3
CF717FA,D1,4
CF717FB,D1,1
CF717FD,D1,1
CF717FF,F1,1
CF717GX,E1,3
CF717HA,E1,1
CF717HB,D1,5
CF717HD,E1,1
CF717HE,E1,2
CF717HF,E1,1
CF717HG,E1,1
CF717HH,D1,5
CF717HJ,D1,3
CF717HL,D1,3
CF717HN,D1,3
CF717HP,D1,3
CF717HQ,D1,3
CF717HR,D1,4
CF717HS,D1,4
CF717HT,D1,3
CF717HU,E1,1
CF717HW,E1,1
CF717HX,D1,3
CF717HY,E1,1
CF717HZ,F1,1
CF717JA,D1,4
CF717JB,D1,3
CF717JD,D1,4
CF717JE,F1,1
CF717JF,F1,1
CF717JG,F1,1
CF717JH,F1,1
CF717JJ,F1,1
CF717JL,F1,1
CF717JN,D1,3
CF717JP,D1,3
CF717JQ,D1,3
CF717JR,D1,3
CF717JS,D1,2
CF717JT,D1,3
CF717JU,F1,1
CF717JW,D1,3
CF717JX,D1,4
CF717JY,D1,5
CF717JZ,F1,1
CF717LA,D1,2
CF717LD,E1,1
CF717LE,D1,5
CF717LG,D1,5
CF717LH,E1,3
CF717LJ,D1,5
CF717LL,E1,3
CF717LN,E1,3
CF717LP,E1,3
CF717LQ,E1,3
CF717LR,E1,2
CF717LS,E1,2
CF717LT,E1,3
CF717LU,E1,3
CF717LW,E1,3
CF717LX,E1,1
CF717LY,E1,3
CF717LZ,E1,1
CF717NA,D1,2
CF717NB,E1,6
CF717ND,E1,5
CF717NE,E1,5
CF717NF,E1,5
CF717NG,E1,6
CF717NH,E1,6
CF717NJ,E1,4
CF717NL,E1,6
CF717NN,E1,6
CF717NP,E1,6
CF717NQ,E1,3
CF717NR,D1,2
CF717NS,E1,4
CF717NT,E1,5
CF717NU,E1,6
CF717NW,E1,6
CF717NX,E1,5
CF717NY,E1,5
CF717NZ,E1,5
CF717PA,E1,5
CF717PB,E1,4
CF717PD,E1,5
CF717PE,E1,6
CF717PF,E1,4
CF717PG,E1,4
CF717PH,E1,3
CF717PJ,E1,3
CF717PL,E1,6
CF717PN,E1,4
CF717PX,E1,6
CF717PY,E1,3
CF717PZ,E1,6
CF717QA,E1,6
CF717QB,E1,6
CF717QD,E1,6
CF717QE,E1,6
CF717QF,E1,6
CF717QG,E1,6
CF717QH,E1,6
CF717QJ,E1,6
CF717QL,E1,6
CF717QN,E1,6
CF717QP,E1,6
CF717QQ,E1,6
CF717QR,E1,6
CF717QS,E1,6
CF717QT,E1,6
CF717QU,E1,6
CF717QW,E1,6
CF717QX,E1,6
CF717RA,D1,1
CF717RL,E1,3
CF717RN,E1,3
CF717RP,E1,3
CF717RQ,E1,2
CF717RS,E1,3
CF717RT,E1,3
CF717RU,E1,3
CF717RW,E1,4
CF717RX,F1,2
CF717RY,F1,2
CF717RZ,F1,1
CF717SA,E1,3
CF717SB,E1,3
CF717SD,F1,2
CF717SE,E1,4
CF717SF,E1,4
CF717SG,E1,4
CF717SR,E1,4
CF717SS,E1,4
CF717ST,E1,4
CF717SU,E1,3
CF717SW,E1,4
CF717SX,E1,4
CF717SY,E1,4
CF717SZ,E1,3
CF717TA,F1,3
CF717TB,E1,4
CF717TD,E1,4
CF717TE,E1,4
CF717TF,E1,4
CF717TG,E1,2
CF717TH,E1,2
CF717TJ,E1,3
CF717TN,F1,2
CF717TP,F1,2
CF717TQ,E1,4
CF717TR,E1,4
CF717TS,E1,2
CF717TT,E1,4
CF717TU,E1,4
CF717TW,E1,4
CF717TX,E1,4
CF717TY,E1,4
CF717TZ,E1,4
CF717UA,E1,5
CF717UB,E1,6
CF717UD,E1,6
CF717UE,E1,5
CF717UF,E1,5
CF717UG,E1,6
CF717UH,E1,5
CF717UJ,E1,6
CF717UL,E1,5
CF717UN,E1,4
CF717UP,E1,4
CF717UQ,E1,6
CF717WR,E1,4
CF717WZ,E1,4
CF717XA,E1,4
CF717XF,E1,4
CF717XJ,E1,4
CF717XT,E1,4
CF717YG,D1,1
CF717YJ,D1,1
CF717YL,D1,1
CF717YT,D1,1
CF717YW,D1,1
CF717ZT,E1,4
CF719AL,E1,4
CF719AN,E1,4
CF719AT,E1,4
CF719BA,E1,4
CF719BS,E1,4
CF719BT,E1,4
CF719DG,E1,4
CF719DH,E1,4
CF719DJ,E1,4
CF719DN,E1,4
CF719DP,E1,4
CF719DS,E1,4
CF719DT,E1,4
CF720AQ,C1,4
CF720AR,C1,4
CF720BH,C1,4
CF720BJ,C1,4
CF720BZ,C1,4
CF720DE,C1,4
CF720DG,C1,4
CF720DH,C1,4
CF720DN,C1,4
CF720DQ,C1,4
CF720DW,C1,4
CF720DX,C1,4
CF720DZ,C1,4
CF720EA,C1,4
CF728AA,C1,4
CF728AB,C1,4
CF728AD,C1,3
CF728AE,C1,3
CF728AF,C1,3
CF728AG,C1,3
CF728AH,C1,1
CF728AJ,C1,3
CF728AL,C1,3
CF728AN,C1,3
CF728AP,C1,3
CF728AQ,C1,2
CF728AR,C1,3
CF728AS,C1,2
CF728AT,C1,1
CF728AU,C1,1
CF728AW,C1,1
CF728AX,C1,1
CF728AY,C1,1
CF728AZ,C1,3
CF728BA,C1,4
CF728BB,C1,3
CF728BD,C1,3
CF728BE,C1,3
CF728BF,C1,3
CF728BG,C1,3
CF728BH,C1,3
CF728BJ,C1,3
CF728BL,C1,3
CF728BN,C1,3
CF728BP,C1,1
CF728BQ,C1,1
CF728BR,C1,1
CF728BS,C1,1
CF728BT,C1,1
CF728BU,C1,1
CF728BW,C1,1
CF728BX,C1,1
CF728BY,C1,1
CF728BZ,C1,1
CF728DA,C1,2
CF728DB,C1,2
CF728DD,C1,2
CF728DE,C1,2
CF728DF,C1,2
CF728DG,C1,1
CF728DH,C1,1
CF728DJ,C1,1
CF728DL,C1,1
CF728DN,C1,1
CF728DP,C1,1
CF728DQ,C1,1
CF728DR,C1,2
CF728DS,C1,1
CF728DT,C1,2
CF728DU,C1,1
CF728DW,C1,1
CF728DX,C1,2
CF728DY,C1,2
CF728DZ,C1,3
CF728EA,C1,1
CF728EB,C1,1
CF728ED,C1,1
CF728EE,C1,1
CF728EF,C1,1
CF728EG,C1,2
CF728EH,C1,2
CF728EJ,C1,3
CF728EL,C1,3
CF728EN,C1,1
CF728EP,C1,1
CF728EQ,C1,1
CF728ER,C1,1
CF728ES,C1,1
CF728ET,C1,1
CF728EU,C1,1
CF728EW,C1,1
CF728EX,C1,2
CF728EY,C1,3
CF728EZ,C1,2
CF728FA,C1,2
CF728FB,C1,1
CF728FD,C1,2
CF728FE,C1,5
CF728FF,C1,2
CF728FG,D1,7
CF728FH,C1,5
CF728FJ,C1,5
CF728FL,C1,5
CF728FQ,C1,7
CF728GA,C1,3
CF728GB,F1,2
CF728GD,E1,3
CF728GE,E1,3
CF728GF,E1,3
CF728GG,E1,2
CF728GH,E1,3
CF728GJ,E1,3
CF728GL,C1,3
CF728GN,E1,3
CF728GP,E1,3
CF728GQ,E1,3
CF728GR,E1,3
CF728GS,E1,3
CF728GX,C1,7
CF728HA,C1,3
CF728HB,C1,3
CF728HD,C1,3
CF728HE,C1,3
CF728HF,C1,3
CF728HG,C1,3
CF728HH,C1,6
CF728HJ,C1,5
CF728HL,C1,4
CF728HN,C1,4
CF728HP,C1,5
CF728HQ,C1,4
CF728HR,C1,4
CF728HS,C1,4
CF728HT,C1,4
CF728HU,C1,4
CF728HW,C1,3
CF728HX,C1,5
CF728HY,C1,5
CF728HZ,C1,4
CF728JA,C1,5
CF728JB,C1,6
CF728JD,C1,5
CF728JE,C1,5
CF728JF,C1,5
CF728JG,C1,5
CF728JH,C1,2
CF728JJ,C1,5
CF728JL,C1,5
CF728JN,C1,5
CF728JP,C1,5
CF728JQ,C1,5
CF728JR,C1,5
CF728JS,C1,5
CF728JT,C1,5
CF728JU,F1,1
CF728JW,F1,1
CF728JX,E1,2
CF728JY,E1,4
CF728JZ,E1,3
CF728LA,C1,5
CF728LB,C1,6
CF728LE,F1,3
CF728LF,C1,6
CF728LG,E1,2
CF728LH,E1,2
CF728LJ,E1,1
CF728LL,C1,4
CF728LN,C1,7
CF728LP,C1,7
CF728LQ,F1,3
CF728LR,C1,5
CF728LS,C1,5
CF728LT,C1,6
CF728LU,C1,6
CF728LW,C1,2
CF728LX,C1,7
CF728LY,C1,4
CF728LZ,C1,3
CF728NA,F1,2
CF728NB,F1,2
CF728ND,F1,2
CF728NE,F1,2
CF728NF,F1,3
CF728NG,E1,5
CF728NH,F1,2
CF728NJ,F1,2
CF728NL,C1,3
CF728NN,F1,3
CF728NP,E1,3
CF728NQ,E1,3
CF728NR,E1,3
CF728NS,F1,3
CF728NT,F1,3
CF728NU,E1,4
CF728NW,F1,3
CF728NX,C1,7
CF728NY,C1,7
CF728NZ,C1,4
CF728PA,E1,3
CF728PB,E1,3
CF728PD,C1,5
CF728PE,C1,6
CF728PF,C1,4
CF728PG,C1,6
CF728PH,C1,5
CF728PJ,F1,1
CF728PL,F1,1
CF728PN,F1,1
CF728PP,F1,1
CF728PQ,F1,1
CF728PR,C1,3
CF728PS,C1,3
CF728PT,C1,6
CF728PU,C1,6
CF728PW,C1,5
CF728PX,C1,5
CF728PY,C1,3
CF728PZ,C1,2
CF728QA,C1,1
CF728QB,C1,2
CF728QD,C1,2
CF728QE,C1,2
CF728QF,C1,2
CF728QG,C1,2
CF728QH,C1,3
CF728QJ,C1,1
CF728QL,C1,1
CF728QN,C1,1
CF728QP,C1,1
CF728QQ,C1,2
CF728QR,C1,2
CF728QS,C1,4
CF728QT,C1,4
CF728QU,C1,4
CF728QW,C1,4
CF728QX,C1,4
CF728QZ,C1,6
CF728RA,C1,5
CF728RB,C1,3
CF728RD,C1,3
CF728RE,C1,2
CF728RF,C1,3
CF728RG,C1,3
CF728RJ,C1,3
CF728RL,C1,3
CF728RN,C1,4
CF728RP,C1,3
CF728RQ,C1,3
CF728RR,E1,3
CF728RS,E1,3
CF728RT,E1,3
CF728RU,F1,3
CF728RW,C1,5
CF728RX,C1,5
CF728RY,C1,5
CF728RZ,C1,6
CF728SA,E1,4
CF728SB,C1,5
